order_id,order_date,region,customer_id,product_id,quantity,unit_price,revenue
O00129,2024-05-23,North,C1008,P105,2,29.73,59.46
O00999,2025-11-19,South,C1058,P103,3,145.12,435.36
O01766,2025-07-02,West,C1039,P103,2,205.96,411.92
O00545,2025-10-23,North,C1036,P110,5,92.38,461.9
O00380,2025-03-16,North,C1006,P111,4,26.37,105.48
O00204,2024-09-10,North,C1043,P106,4,64.83,259.32
O00344,2025-02-05,North,C1015,P107,2,58.89,117.78
O01576,2024-06-05,West,C1019,P103,3,182.85,548.55
O01712,2025-03-22,West,C1032,P111,3,25.21,75.63
O00519,2025-09-27,North,C1040,P107,1,55.52,55.52
O01633,2024-10-15,West,C1014,P101,4,41.37,165.48
O00489,2025-07-27,North,C1001,P107,4,46.92,187.68
O01262,2025-01-12,East,C1011,P109,1,406.31,406.31
O01815,2025-11-06,West,C1014,P103,2,203.89,407.78
O00918,2025-06-02,South,C1022,P110,1,87.98,87.98
O00233,2024-10-16,North,C1049,P104,3,20.87,62.61
O00795,2024-12-24,South,C1028,P110,3,89.2,267.6
O01727,2025-04-04,West,C1019,P103,5,175.11,875.55
O01123,2024-05-22,East,C1023,P106,2,70.51,141.02
O00515,2025-08-07,North,C1006,P102,1,29.87,29.87
O01826,2025-12-26,West,C1039,P110,4,95.2,380.8
O00512,2025-08-27,North,C1017,P109,1,361.54,361.54
O00113,2024-05-14,North,C1040,P111,3,24.33,72.99
O01770,2025-07-27,West,C1053,P107,4,52.66,210.64
O00218,2024-09-17,North,C1015,P101,2,45.75,91.5
O01385,2025-06-25,East,C1011,P107,4,43.94,175.76
O00500,2025-08-28,North,C1049,P111,2,17.17,34.34
O01807,2025-10-02,West,C1000,P102,4,30.37,121.48
O00935,2025-07-20,South,C1002,P106,1,65.16,65.16
O00226,2024-10-02,North,C1037,P109,2,321.8,643.6
O01043,2024-02-23,East,C1023,P106,2,94.66,189.32
O01193,2024-10-03,East,C1010,P111,3,17.04,51.12
O01575,2024-05-13,West,C1000,P107,4,48.04,192.16
O01317,2025-03-06,East,C1003,P100,5,14.57,72.85
O01707,2025-03-17,West,C1053,P100,4,12.84,51.36
O00398,2025-04-17,North,C1015,P111,5,16.84,84.2
O00541,2025-10-08,North,C1015,P109,4,298.57,1194.28
O00329,2025-02-22,North,C1037,P111,4,17.91,71.64
O00796,2024-12-27,South,C1024,P105,3,38.69,116.07
O00849,2025-03-23,South,C1007,P100,3,17.99,53.97
O01627,2024-10-18,West,C1046,P105,3,28.34,85.02
O01779,2025-08-16,West,C1032,P107,4,43.19,172.76
O01465,2025-11-05,East,C1055,P109,5,313.2,1566.0
O00094,2024-04-10,North,C1015,P106,1,96.06,96.06
O00214,2024-09-21,North,C1015,P102,5,21.29,106.45
O00771,2024-10-21,South,C1018,P102,5,26.17,130.85
O00338,2025-02-04,North,C1015,P111,1,23.79,23.79
O00804,2025-01-18,South,C1033,P109,3,401.39,1204.17
O00213,2024-09-27,North,C1040,P105,2,25.9,51.8
O00619,2024-01-07,South,C1045,P105,2,31.88,63.76
O01140,2024-06-06,East,C1056,P111,5,19.71,98.55
O01183,2024-09-05,East,C1048,P106,2,76.68,153.36
O01169,2024-08-17,East,C1059,P110,2,115.95,231.9
O01137,2024-06-15,East,C1048,P107,5,40.29,201.45
O00037,2024-02-04,North,C1008,P111,5,18.15,90.75
O00106,2024-04-05,North,C1052,P103,1,171.34,171.34
O00363,2025-03-15,North,C1017,P111,2,19.3,38.6
O00851,2025-03-14,South,C1028,P103,3,163.3,489.9
O00757,2024-09-03,South,C1058,P109,1,393.48,393.48
O00759,2024-10-28,South,C1035,P102,1,22.49,22.49
O00366,2025-03-10,North,C1037,P108,1,222.15,222.15
O00857,2025-03-15,South,C1025,P106,3,97.15,291.45
O01552,2024-04-02,West,C1029,P101,5,32.12,160.6
O01841,2025-12-23,West,C1000,P103,1,192.58,192.58
O00566,2025-11-22,North,C1008,P111,1,21.34,21.34
O01376,2025-06-25,East,C1044,P104,3,15.58,46.74
O00250,2024-11-04,North,C1001,P102,3,21.89,65.67
O00477,2025-07-09,North,C1001,P105,1,27.08,27.08
O01431,2025-09-03,East,C1059,P103,4,189.43,757.72
O01750,2025-06-24,West,C1021,P102,1,23.14,23.14
O01189,2024-09-04,East,C1048,P102,4,23.5,94.0
O00782,2024-11-07,South,C1035,P104,1,21.86,21.86
O00455,2025-06-08,North,C1008,P101,2,42.02,84.04
O01669,2025-01-03,West,C1039,P103,3,166.4,499.2
O01201,2024-10-15,East,C1011,P107,3,58.26,174.78
O01108,2024-05-03,East,C1003,P111,1,20.3,20.3
O00231,2024-10-02,North,C1001,P104,5,24.14,120.7
O01320,2025-04-06,East,C1055,P100,1,14.96,14.96
O00653,2024-03-07,South,C1005,P108,2,196.93,393.86
O00071,2024-03-07,North,C1043,P105,1,35.21,35.21
O00611,2024-01-02,South,C1045,P102,3,28.15,84.45
O01175,2024-08-06,East,C1042,P107,4,40.36,161.44
O01774,2025-07-05,West,C1053,P107,1,57.39,57.39
O01717,2025-04-15,West,C1000,P110,1,119.08,119.08
O01793,2025-09-10,West,C1046,P101,2,31.21,62.42
O00411,2025-04-24,North,C1015,P107,2,45.57,91.14
O01700,2025-03-09,West,C1014,P100,2,12.73,25.46
O01152,2024-07-10,East,C1042,P107,2,47.87,95.74
O00339,2025-02-10,North,C1049,P111,2,21.23,42.46
O01026,2024-01-16,East,C1003,P105,2,26.56,53.12
O00044,2024-02-19,North,C1017,P103,1,198.93,198.93
O00540,2025-10-16,North,C1015,P110,3,111.29,333.87
O00602,2025-12-08,North,C1036,P103,4,136.49,545.96
O01333,2025-04-25,East,C1010,P111,2,19.85,39.7
O00966,2025-09-27,South,C1009,P111,4,17.68,70.72
O01656,2024-12-23,West,C1032,P111,3,20.8,62.4
O01435,2025-09-08,East,C1055,P106,2,,168.64
O00172,2024-07-03,North,C1008,P104,5,16.36,81.8
O00418,2025-05-12,North,C1037,P103,1,194.48,194.48
O00838,2025-02-25,South,C1020,P105,5,34.27,171.35
O01735,2025-05-03,West,C1029,P102,2,21.23,42.46
O01537,2024-03-13,West,C1032,P100,4,14.05,56.2
O00807,2025-01-15,South,C1002,P100,5,15.35,76.75
O00883,2025-04-20,South,C1025,P106,1,93.28,93.28
O01485,2025-12-11,East,C1011,P104,4,22.87,91.48
O01721,2025-04-10,West,C1039,P101,2,48.16,96.32
O00638,2024-02-11,South,C1013,P105,4,31.27,125.08
O00424,2025-05-27,North,C1049,P108,2,248.4,496.8
O00728,2024-07-14,South,C1058,P102,2,25.04,50.08
O00968,2025-09-14,South,C1004,P100,3,15.78,47.34
O01340,2025-04-21,East,C1023,P105,4,36.66,146.64
O00377,2025-03-27,North,C1006,P104,1,16.28,16.28
O00525,2025-09-21,North,C1052,P103,4,184.53,738.12
O01722,2025-04-07,West,C1053,P108,5,178.78,893.9
O00439,2025-05-28,North,C1015,P111,2,18.9,37.8
O01590,2024-07-12,West,C1053,P106,5,98.99,494.95
O00151,2024-06-24,North,C1008,P103,5,169.68,848.4
O00205,2024-09-12,North,C1037,P108,4,173.81,695.24
O01674,2025-01-18,West,C1029,P111,4,22.2,88.8
O00982,2025-10-12,South,C1013,P108,2,210.82,421.64
O00955,2025-08-18,South,C1028,P107,4,40.69,162.76
O01664,2025-01-06,West,C1021,P102,2,26.46,52.92
O01434,2025-09-10,East,C1010,P109,2,324.29,648.58
O00144,2024-06-14,North,C1037,P104,3,16.73,50.19
O00718,2024-06-22,South,C1030,P106,3,93.33,279.99
O00527,2025-09-21,North,C1040,P108,1,,256.11
O00584,2025-12-10,North,C1006,P108,2,210.22,420.44
O00976,2025-10-14,South,C1016,P101,1,42.11,42.11
O00567,2025-11-18,North,C1052,P108,1,257.09,257.09
O01233,2024-12-09,East,C1010,P110,1,107.18,107.18
O00441,2025-05-03,North,C1043,P111,3,18.27,54.81
O01156,2024-07-12,East,C1059,P107,5,50.05,250.25
O01405,2025-07-14,East,C1048,P102,5,29.01,145.05
O00175,2024-07-08,North,C1049,P107,5,53.13,265.65
O01295,2025-03-08,East,C1047,P107,3,51.26,153.78
O01432,2025-09-08,East,C1003,P106,4,90.91,363.64
O01654,2024-12-06,West,C1000,P101,5,41.03,205.15
O00124,2024-05-20,North,C1017,P108,3,230.2,690.6
O00139,2024-05-07,North,C1052,P111,4,21.84,87.36
O00880,2025-04-20,South,C1033,P103,3,172.91,518.73
O01076,2024-03-23,East,C1047,P105,5,33.69,168.45
O00733,2024-07-22,South,C1016,P102,1,25.16,25.16
O00625,2024-01-03,South,C1035,P105,2,32.04,64.08
O01300,2025-03-04,East,C1055,P107,5,55.36,276.8
O00785,2024-11-16,South,C1058,P101,2,37.28,74.56
O01813,2025-11-10,West,C1000,P103,3,183.95,551.85
O01367,2025-06-20,East,C1010,P110,2,85.0,170.0
O01281,2025-02-05,East,C1059,P108,3,234.7,704.1
O00183,2024-07-28,North,C1001,P103,3,155.52,466.56
O00618,2024-01-21,South,C1030,P110,1,93.24,93.24
O01325,2025-04-07,East,C1010,P106,3,70.89,212.67
O00691,2024-05-17,South,C1024,P107,2,55.35,110.7
O01616,2024-09-12,West,C1019,P109,1,347.47,347.47
O00241,2024-11-23,North,C1052,P109,1,381.4,381.4
O01255,2025-01-14,East,C1031,P108,5,261.55,1307.75
O01351,2025-05-21,East,C1023,P110,2,120.81,241.62
O00459,2025-06-19,North,C1043,P101,3,45.87,137.61
O00682,2024-04-25,South,C1004,P107,1,45.26,45.26
O00466,2025-06-04,North,C1040,P108,3,259.78,779.34
O01188,2024-09-13,East,C1048,P109,5,375.82,1879.1
O01192,2024-09-22,East,C1003,P111,2,20.87,41.74
O00146,2024-06-09,North,C1049,P108,1,215.06,215.06
O00207,2024-09-13,North,C1015,P104,2,15.41,30.82
O01525,2024-02-25,West,C1046,P111,4,20.64,82.56
O01213,2024-11-09,East,C1003,P102,2,29.99,59.98
O01598,2024-07-12,,C1000,P103,1,204.53,204.53
O00325,2025-02-08,North,C1017,P111,2,22.43,44.86
O00658,2024-03-17,South,C1007,P101,1,34.56,34.56
O01686,2025-02-07,West,C1053,P111,2,16.84,33.68
O00715,2024-06-04,South,C1045,P102,1,25.89,25.89
O01703,2025-03-02,West,C1029,P101,1,34.2,34.2
O01747,2025-05-24,West,C1029,P104,2,21.07,42.14
O00080,2024-03-15,North,C1008,P107,3,52.63,157.89
O01681,2025-02-27,West,C1021,P102,3,21.01,63.03
O01666,2025-01-18,West,C1051,P101,1,,44.29
O00688,2024-05-24,South,C1041,P106,3,68.12,204.36
O00167,2024-07-03,North,C1052,P102,2,28.31,56.62
O00230,2024-10-15,North,C1006,P107,4,61.42,245.68
O01785,2025-08-07,West,C1014,P103,4,184.9,739.6
O01631,2024-10-16,West,C1000,P109,4,328.33,1313.32
O00741,2024-08-03,South,C1041,P105,4,35.68,142.72
O00101,2024-04-02,North,C1008,P109,5,294.91,1474.55
O00291,2025-01-22,North,C1043,P106,1,,91.57
O00445,2025-06-27,North,C1043,P107,4,46.99,187.96
O00879,2025-04-23,South,C1038,P101,3,46.11,138.33
O01456,2025-11-22,East,C1012,P105,2,26.81,53.62
O01078,2024-03-03,East,C1048,P100,5,14.14,70.7
O00740,2024-08-17,South,C1028,P105,3,26.2,78.6
O00392,2025-04-11,North,C1037,P109,5,357.6,1788.0
O00087,2024-04-21,North,C1036,P111,1,22.11,22.11
O00588,2025-12-13,North,C1006,P100,3,16.99,50.97
O00667,2024-04-08,South,C1028,P102,4,22.67,90.68
O01276,2025-02-07,East,C1055,P107,2,41.24,82.48
O01524,2024-02-14,West,C1053,P111,1,19.15,19.15
O01661,2025-01-09,West,C1053,P109,5,297.83,1489.15
O00476,2025-07-08,North,C1006,P100,4,17.01,68.04
O01296,2025-03-15,East,C1031,P100,1,12.94,12.94
O00045,2024-02-08,North,C1052,P111,3,19.07,57.21
O00789,2024-12-12,South,C1028,P106,5,90.81,454.05
O01003,2025-12-05,South,C1038,P110,2,107.31,214.62
O01138,2024-06-14,East,C1023,P109,1,321.62,321.62
O00025,2024-01-24,North,C1040,P108,1,182.72,182.72
O01236,2024-12-09,East,C1055,P106,2,74.8,149.6
O00833,2025-02-25,South,C1002,P109,2,432.28,864.56
O01194,2024-10-25,East,C1031,P100,4,13.56,54.24
O00592,2025-12-10,North,C1049,P107,5,43.16,215.8
O01818,2025-11-15,West,C1046,P111,4,25.08,100.32
O00974,2025-10-12,South,C1050,P100,5,18.19,90.95
O01545,2024-04-15,,C1053,P108,1,256.72,256.72
O01057,2024-02-13,East,C1059,P105,1,30.28,30.28
O00110,2024-04-03,North,C1006,P106,3,85.19,255.57
O01161,2024-07-05,East,C1044,P106,2,81.04,162.08
O01355,2025-05-15,East,C1044,P107,2,59.78,119.56
O00223,2024-10-10,North,C1017,P100,1,17.33,17.33
O01053,2024-02-16,East,C1047,P105,3,29.86,89.58
O01312,2025-03-24,East,C1034,P102,4,29.12,116.48
O00723,2024-07-22,South,C1004,P105,4,28.08,112.32
O00056,2024-03-03,North,C1043,P107,2,47.57,95.14
O01820,2025-11-24,West,C1046,P108,2,240.21,480.42
O00254,2024-11-13,North,C1037,P106,2,84.66,169.32
O01752,2025-06-19,West,C1029,P111,1,23.35,23.35
O01073,2024-03-25,East,C1048,P100,3,13.89,41.67
O01493,2025-12-06,East,C1011,P102,2,23.31,46.62
O00643,2024-02-16,South,C1018,P105,5,27.31,136.55
O00546,2025-10-05,North,C1040,P100,1,18.51,18.51
O00478,2025-07-10,North,C1017,P101,4,37.3,149.2
O00950,2025-08-17,South,C1018,P106,1,69.6,69.6
O01572,2024-05-10,West,C1051,P108,1,247.35,247.35
O00844,2025-03-28,South,C1058,P103,1,164.93,164.93
O00064,2024-03-14,North,C1015,P105,3,31.2,93.6
O00414,2025-05-20,North,C1015,P110,4,93.58,374.32
O00385,2025-04-17,North,C1017,P111,4,18.03,72.12
O01742,2025-05-10,West,C1019,P101,5,32.02,160.1
O00975,2025-10-14,South,C1045,P106,3,89.98,269.94
O01347,2025-05-07,East,C1010,P104,2,20.01,40.02
O00885,2025-04-03,South,C1054,P108,1,240.39,240.39
O00452,2025-06-16,North,C1015,P103,3,171.62,514.86
O01635,2024-11-18,West,C1029,P107,3,53.42,160.26
O01259,2025-01-18,East,C1044,P106,5,74.2,371.0
O00657,2024-03-14,South,C1058,P105,3,,91.2
O01582,2024-06-19,West,C1051,P111,5,17.91,89.55
O01487,2025-12-04,East,C1048,P108,3,233.08,699.24
O01449,2025-10-06,East,C1011,P110,5,84.28,421.4
O01486,2025-12-24,East,C1012,P111,2,17.56,35.12
O01328,2025-04-17,East,C1044,P106,3,74.01,222.03
O00370,2025-03-27,North,C1043,P104,5,15.92,79.6
O00690,2024-05-09,South,C1016,P105,99,38.59,3820.41
O00220,2024-09-22,North,C1001,P102,5,29.18,145.9
O01725,2025-04-20,West,C1027,P110,2,110.55,221.1
O01321,2025-04-09,East,C1003,P105,2,35.7,71.4
O00022,2024-01-22,North,C1040,P106,1,86.82,86.82
O00761,2024-10-23,South,C1030,P105,2,36.04,72.08
O00870,2025-04-12,South,C1035,P108,1,253.72,253.72
O00421,2025-05-02,North,C1040,P110,2,100.52,201.04
O01350,2025-05-16,East,C1034,P106,2,79.54,159.08
O00200,2024-08-19,North,C1006,P106,3,97.39,292.17
O00451,2025-06-07,North,C1015,P106,4,66.86,267.44
O01162,2024-07-27,East,C1047,P109,3,294.67,884.01
O01020,2024-01-02,East,C1044,P108,4,216.69,866.76
O01561,2024-05-07,West,C1000,P100,1,12.21,12.21
O00912,2025-06-22,South,C1018,P103,3,204.41,613.23
O00697,2024-05-04,South,C1057,P100,4,18.7,74.8
O00812,2025-01-09,South,C1004,P109,2,410.39,820.78
O01653,2024-12-06,West,C1019,P107,3,47.04,141.12
O01237,2024-12-18,East,C1059,P103,4,169.17,676.68
O01810,2025-10-20,West,C1051,P105,4,31.75,127.0
O00911,2025-06-13,South,C1018,P100,2,17.44,34.88
O01522,2024-02-28,West,C1019,P100,4,14.27,57.08
O01050,2024-02-27,East,C1034,P104,2,16.63,33.26
O00506,2025-08-12,North,C1015,P102,4,29.94,119.76
O01671,2025-01-06,West,C1039,P107,5,44.12,220.6
O01256,2025-01-28,East,C1048,P101,3,45.75,137.25
O00406,2025-04-07,North,C1015,P111,5,22.51,112.55
O01593,2024-07-15,West,C1000,P106,5,95.0,475.0
O00318,2025-02-13,North,C1049,P103,2,204.13,408.26
O00184,2024-07-05,North,C1001,P106,3,83.7,251.1
O01121,2024-05-21,East,C1003,P104,2,22.78,45.56
O01710,2025-03-04,West,C1014,P109,3,432.07,1296.21
O00610,2025-12-02,North,C1001,P105,3,38.52,115.56
O00627,2024-01-16,South,C1050,P103,4,197.05,788.2
O00486,2025-07-23,North,C1037,P105,1,37.41,37.41
O00279,2024-12-25,North,C1049,P108,1,242.63,242.63
O00631,2024-02-09,South,C1009,P100,3,12.85,38.55
O00021,2024-01-26,North,C1017,P101,2,39.93,79.86
O00171,2024-07-24,North,C1036,P105,3,25.73,77.19
O01426,2025-09-06,East,C1010,P107,4,56.15,224.6
O00902,2025-05-28,South,C1007,P104,5,21.9,109.5
O01040,2024-02-11,East,C1056,P111,2,19.89,39.78
O01591,2024-07-09,West,C1027,P107,5,49.1,245.5
O00177,2024-07-02,North,C1040,P109,3,361.43,1084.29
O00328,2025-02-23,North,C1049,P106,3,93.21,279.63
O00707,2024-06-16,South,C1057,P108,5,196.5,982.5
O01223,2024-11-05,East,C1031,P102,3,23.51,70.53
O00471,2025-07-05,North,C1006,P100,2,15.64,31.28
O01698,2025-03-27,West,C1051,P109,1,447.05,447.05
O00267,2024-12-16,North,C1043,P100,2,12.56,25.12
O00616,2024-01-21,South,C1024,P105,4,37.43,149.72
O01517,2024-02-09,West,C1021,P108,4,183.12,732.48
O00131,2024-05-24,North,C1037,P100,5,12.28,61.4
O00866,2025-04-15,South,C1038,P103,2,208.31,416.62
O01778,2025-08-22,West,C1021,P100,3,13.09,39.27
O01363,2025-05-03,East,C1047,P101,4,38.7,154.8
O01706,2025-03-06,West,C1026,P101,4,32.7,130.8
O00490,2025-07-10,North,C1049,P107,4,43.0,172.0
O01597,2024-07-07,West,C1026,P101,3,32.92,98.76
O00607,2025-12-03,North,C1040,P106,1,71.05,71.05
O01218,2024-11-20,East,C1010,P111,3,24.65,73.95
O01165,2024-08-26,East,C1034,P111,1,22.58,22.58
O00417,2025-05-11,North,C1040,P108,3,177.29,531.87
O01685,2025-02-03,West,C1027,P102,5,21.55,107.75
O01501,2024-01-27,West,C1027,P107,4,53.5,214.0
O00153,2024-06-17,North,C1017,P100,2,17.68,35.36
O00890,2025-05-27,South,C1016,P110,3,93.96,281.88
O00850,2025-03-17,South,C1018,P110,4,97.56,390.24
O00280,2024-12-15,North,C1017,P105,2,32.83,65.66
O01035,2024-01-20,East,C1012,P111,2,18.13,36.26
O00270,2024-12-17,North,C1017,P111,2,23.86,47.72
O00097,2024-04-28,North,C1052,P106,92,86.96,8000.32
O00211,2024-09-10,North,C1036,P109,2,334.74,669.48
O01533,2024-03-17,West,C1021,P102,3,25.27,75.81
O00570,2025-11-26,North,C1017,P109,3,376.91,1130.73
O01786,2025-08-07,West,C1027,P102,5,24.65,123.25
O00872,2025-04-09,South,C1007,P108,3,212.16,636.48
O01573,2024-05-02,West,C1026,P100,3,12.74,38.22
O01567,2024-05-16,West,C1021,P101,5,43.38,216.9
O00533,2025-09-18,North,C1017,P110,2,105.97,211.94
O01783,2025-08-05,West,C1014,P106,3,81.66,244.98
O01357,2025-05-15,East,C1056,P107,5,41.01,205.05
O01100,2024-04-03,East,C1012,P101,4,45.76,183.04
O00713,2024-06-23,South,C1058,P104,5,15.92,79.6
O00078,2024-03-17,North,C1036,P105,1,33.44,33.44
O00264,2024-12-22,North,C1001,P103,2,199.63,399.26
O01840,2025-12-03,West,C1021,P100,3,15.73,47.19
O00150,2024-06-11,North,C1036,P101,4,40.3,161.2
O01782,2025-08-03,West,C1039,P101,2,45.05,90.1
O01539,2024-03-22,West,C1026,P102,2,27.24,54.48
O01790,2025-09-13,West,C1021,P101,4,43.93,175.72
O00470,2025-06-05,North,C1008,P100,5,13.76,68.8
O00565,2025-11-08,North,C1052,P106,4,92.87,371.48
O00462,2025-06-23,North,C1043,P101,4,39.7,158.8
O01278,2025-02-27,East,C1059,P101,4,43.38,173.52
O00897,2025-05-06,South,C1018,P106,5,64.62,323.1
O01394,2025-07-14,East,C1044,P104,5,21.68,108.4
O01346,2025-05-26,East,C1055,P110,3,80.13,240.39
O00696,2024-05-21,South,C1005,P107,2,49.12,98.24
O01176,2024-08-11,East,C1010,P111,2,20.54,41.08
O00929,2025-07-19,South,C1041,P102,4,30.44,121.76
O01327,2025-04-26,East,C1023,P109,3,343.57,1030.71
O01215,2024-11-08,East,C1023,P106,2,65.1,130.2
O00587,2025-12-17,North,C1001,P103,1,171.42,171.42
O01373,2025-06-25,East,C1023,P103,5,173.81,869.05
O00244,2024-11-06,North,C1015,P101,2,34.31,68.62
O01112,2024-05-28,East,C1003,P102,1,28.36,28.36
O00752,2024-09-11,South,C1030,P108,5,182.39,911.95
O01680,2025-02-14,West,C1029,P107,2,45.96,91.92
O01761,2025-06-07,West,C1027,P106,2,76.83,153.66
O01443,2025-10-15,East,C1047,P107,3,51.63,154.89
O01313,2025-03-27,East,C1059,P103,2,163.03,326.06
O00649,2024-03-27,South,C1041,P107,1,50.45,50.45
O01191,2024-09-18,East,C1047,P111,2,17.69,35.38
O00596,2025-12-13,North,C1006,P103,4,138.46,553.84
O00314,2025-01-27,North,C1006,P105,4,33.98,135.92
O00934,2025-07-28,South,C1057,P111,4,16.87,67.48
O00156,2024-06-06,North,C1017,P108,2,200.53,401.06
O01381,2025-06-25,East,C1012,P102,4,22.77,91.08
O01406,2025-08-02,East,C1023,P102,2,19.88,39.76
O01304,2025-03-15,East,C1023,P109,2,353.65,707.3
O01151,2024-07-05,East,C1023,P111,5,19.75,98.75
O01000,2025-11-09,South,C1025,P111,5,19.42,97.1
O01732,2025-05-11,West,C1051,P108,4,206.02,824.08
O01047,2024-02-03,East,C1003,P105,1,26.34,26.34
O01641,2024-11-06,West,C1051,P103,2,157.03,314.06
O01690,2025-02-26,West,C1021,P100,3,15.79,47.37
O01307,2025-03-24,East,C1010,P111,1,21.05,21.05
O01496,2025-12-25,East,C1012,P103,5,149.55,747.75
O01763,2025-07-06,West,C1014,P105,1,28.46,28.46
O01392,2025-07-23,East,C1031,P111,3,20.67,62.01
O00026,2024-01-18,North,C1043,P105,2,37.79,75.58
O00197,2024-08-14,North,C1006,P103,5,208.6,1043.0
O01089,2024-04-20,East,C1034,P111,3,22.07,66.21
O00016,2024-01-24,North,C1037,P102,2,28.65,57.3
O01491,2025-12-15,East,C1031,P103,5,188.47,942.35
O01322,2025-04-16,East,C1047,P108,3,256.63,769.89
O00884,2025-04-06,South,C1035,P108,2,244.75,489.5
O00622,2024-01-18,South,C1022,P105,3,38.54,115.62
O01361,2025-05-23,East,C1034,P106,1,,66.81
O01051,2024-02-18,East,C1011,P106,2,86.1,172.2
O01613,2024-09-08,West,C1021,P104,3,18.58,55.74
O01068,2024-03-21,East,C1056,P105,4,36.74,146.96
O00498,2025-08-22,North,C1037,P106,4,76.62,306.48
O00793,2024-12-07,South,C1024,P101,4,45.22,180.88
O00965,2025-09-20,South,C1009,P100,3,13.79,41.37
O00516,2025-09-24,North,C1052,P110,2,87.02,174.04
O01804,2025-10-11,West,C1019,P101,4,45.61,182.44
O01586,2024-06-07,West,C1021,P107,4,54.44,217.76
O01479,2025-12-22,East,C1059,P111,1,24.19,24.19
O01412,2025-08-26,East,C1048,P104,3,21.49,64.47
O01096,2024-04-15,East,C1010,P110,3,88.08,264.24
O00543,2025-10-16,North,C1052,P104,5,19.59,97.95
O00457,2025-06-14,North,C1017,P110,2,79.65,159.3
O00634,2024-02-19,South,C1035,P102,2,20.82,41.64
O00432,2025-05-05,North,C1006,P108,4,244.4,977.6
O00628,2024-02-27,South,C1035,P110,5,105.63,528.15
O01678,2025-02-14,West,C1051,P104,5,17.31,86.55
O00729,2024-07-10,South,C1009,P110,1,99.96,99.96
O01289,2025-02-03,East,C1011,P107,2,44.13,88.26
O00210,2024-09-23,North,C1040,P106,3,93.28,279.84
O00317,2025-02-12,North,C1006,P107,3,58.8,176.4
O00514,2025-08-06,North,C1052,P110,1,105.13,105.13
O01338,2025-04-13,East,C1055,P104,1,19.89,19.89
O01559,2024-04-06,West,C1032,P104,2,17.05,34.1
O00830,2025-02-19,South,C1033,P110,4,92.45,369.8
O00320,2025-02-19,North,C1015,P102,3,23.34,70.02
O01032,2024-01-05,East,C1010,P101,4,43.96,175.84
O01418,2025-08-15,East,C1042,P103,3,145.59,436.77
O00142,2024-06-05,North,C1037,P105,4,31.65,126.6
O01111,2024-05-17,East,C1055,P104,5,15.41,77.05
O01503,2024-01-10,West,C1039,P111,5,18.67,93.35
O01528,2024-03-11,West,C1019,P108,4,203.86,815.44
O00754,2024-09-24,South,C1035,P104,5,17.49,87.45
O01002,2025-12-07,South,C1009,P109,1,326.43,326.43
O01240,2024-12-23,East,C1003,P106,4,73.19,292.76
O00581,2025-11-28,North,C1040,P110,4,120.57,482.28
O00563,2025-11-14,North,C1043,P102,4,24.18,96.72
O00399,2025-04-20,North,C1036,P111,5,22.2,111.0
O00669,2024-04-12,South,C1013,P108,3,200.54,601.62
O01515,2024-02-04,West,C1021,P110,1,102.49,102.49
O00253,2024-11-10,North,C1015,P102,4,26.42,105.68
O00908,2025-06-13,South,C1013,P108,3,191.55,574.65
O00469,2025-06-06,North,C1043,P107,5,47.21,236.05
O00915,2025-06-04,South,C1050,P107,3,48.49,145.47
O00358,2025-03-25,North,C1043,P104,1,23.99,23.99
O01279,2025-02-18,East,C1044,P111,1,26.3,26.3
O01301,2025-03-07,East,C1031,P109,5,346.9,1734.5
O01203,2024-10-08,East,C1010,P104,4,21.64,86.56
O01306,2025-03-10,East,C1048,P108,4,249.3,997.2
O01415,2025-08-28,East,C1012,P103,5,189.6,948.0
O00509,2025-08-14,North,C1049,P108,3,195.79,587.37
O00750,2024-09-11,South,C1013,P109,1,381.6,381.6
O01608,2024-08-18,West,C1019,P108,2,262.45,524.9
O00130,2024-05-15,North,C1052,P101,2,32.84,65.68
O00145,2024-06-26,North,C1015,P106,2,64.61,129.22
O00961,2025-09-18,South,C1041,P111,4,19.15,76.6
O00848,2025-03-12,South,C1028,P108,5,191.61,958.05
O01670,2025-01-26,West,C1021,P105,4,39.26,157.04
O00716,2024-06-22,South,C1002,P102,4,25.29,101.16
O00906,2025-05-19,South,C1057,P108,5,193.97,969.85
O01792,2025-09-25,West,C1021,P106,3,72.02,216.06
O01097,2024-04-04,East,C1003,P109,4,404.69,1618.76
O00236,2024-10-18,North,C1049,P103,1,150.58,150.58
O01062,2024-03-21,East,C1011,P108,1,172.55,172.55
